"506,2018,244,559,3.428,-.01,15.09,13.24"
"506,2018,244,600,3.146,-.016,15.07,13.23"
"506,2018,244,601,2.914,-.032,15.06,13.23"
"506,2018,244,602,2.841,0,15.06,13.23"
"506,2018,244,603,3.007,-.01,15.06,13.23"
"506,2018,244,604,3.323,-.006,15.05,13.23"
"506,2018,244,605,3.679,-.013,15.05,13.23"
"506,2018,244,606,4.219,-.019,15.04,13.23"
"506,2018,244,607,4.582,-.042,15.02,13.23"
"506,2018,244,608,4.806,-.01,15,13.23"
"506,2018,244,609,4.933,-.006,15.02,13.23"
"506,2018,244,610,5.13,0,15.09,13.23"
"506,2018,244,611,5.138,0,15.07,13.23"
"506,2018,244,612,5.08,0,15.05,13.23"
"506,2018,244,613,5.242,0,15.05,13.23"
"506,2018,244,614,5.566,0,15.05,13.23"
"506,2018,244,615,6.307,0,15.04,13.23"
"506,2018,244,616,7.26,0,15.05,13.23"
"506,2018,244,617,8.16,0,15.02,13.23"
"506,2018,244,618,8.87,0,15.02,13.23"
"506,2018,244,619,9.44,0,15.02,13.23"
"506,2018,244,620,9.76,0,15.01,13.23"
"506,2018,244,621,9.85,0,15,13.23"
"506,2018,244,622,10.13,0,15.03,13.23"
"506,2018,244,623,10.9,0,15.05,13.23"
"506,2018,244,624,11.91,.003,15.04,13.23"
"506,2018,244,625,13.09,0,15.02,13.23"
"506,2018,244,626,14.48,.019,15.05,13.23"
"506,2018,244,627,15.29,.016,15.08,13.23"
"506,2018,244,628,15.41,0,15.05,13.23"
"506,2018,244,629,15.5,.052,15.07,13.23"
"506,2018,244,630,15.89,.003,15.08,13.23"
"506,2018,244,631,16.47,.026,15.12,13.23"
"506,2018,244,632,17.15,.381,15.21,13.23"
"506,2018,244,633,17.83,.303,15.22,13.23"
"506,2018,244,634,18.42,.3,15.24,13.23"
"506,2018,244,635,19.3,.568,15.3,13.23"
"506,2018,244,636,20.51,.432,15.29,13.23"
"506,2018,244,637,21.82,.419,15.28,13.23"
"506,2018,244,638,23.03,.41,15.27,13.23"
"506,2018,244,639,23.62,.594,15.3,13.23"
"506,2018,244,640,24.15,.642,15.31,13.23"
"506,2018,244,641,24.24,.694,15.32,13.23"
"506,2018,244,642,24.09,.632,15.32,13.23"
"506,2018,244,643,24.02,.574,15.34,13.23"
"506,2018,244,644,24.02,.558,15.36,13.23"
"506,2018,244,645,24.48,.497,15.32,13.23"
"506,2018,244,646,24.92,.419,15.29,13.23"
"506,2018,244,647,25.37,.513,15.31,13.23"
"506,2018,244,648,25.83,.423,15.29,13.23"
"506,2018,244,649,26.04,.377,15.28,13.23"
"506,2018,244,650,26.15,.374,15.29,13.23"
"506,2018,244,651,26,.158,15.26,13.23"
"506,2018,244,652,25.51,.123,15.24,13.23"
"506,2018,244,653,25.45,.142,15.24,13.23"
"506,2018,244,654,26.12,.332,15.27,13.23"
"506,2018,244,655,27.37,.445,15.32,13.23"
"506,2018,244,656,28.83,.665,15.4,13.23"
"506,2018,244,657,30.26,.729,15.46,13.23"
"506,2018,244,658,31.06,.774,15.52,13.23"
"506,2018,244,659,30.12,.774,15.52,13.23"
"506,2018,244,700,27.89,.774,15.56,13.23"
"506,2018,244,701,25.69,.774,15.59,13.23"
"506,2018,244,702,23.75,.774,15.58,13.23"
"506,2018,244,703,22.23,.729,15.55,13.23"
"506,2018,244,704,21.06,.448,15.5,13.23"
"506,2018,244,705,20.16,.352,15.46,13.23"
"506,2018,244,706,19.83,.497,15.51,13.23"
"506,2018,244,707,19.74,.461,15.52,13.23"
"506,2018,244,708,19.66,.3,15.49,13.23"
"506,2018,244,709,19.55,.19,15.45,13.23"
"506,2018,244,710,19.26,.006,15.39,13.23"
"506,2018,244,711,18.88,.023,15.38,13.23"
"506,2018,244,712,18.72,.003,15.41,13.23"
"506,2018,244,713,18.92,.052,15.45,13.23"
"506,2018,244,714,19.03,.203,15.49,13.23"
"506,2018,244,715,18.98,.255,15.5,13.23"
"506,2018,244,716,19.11,.242,15.53,13.23"
"506,2018,244,717,19.49,.132,15.51,13.23"
"506,2018,244,718,20.28,.219,15.52,13.23"
"506,2018,244,719,21.4,.029,15.53,13.23"
"506,2018,244,720,22.74,.087,15.56,13.23"
"506,2018,244,721,24.25,.352,15.58,13.23"
"506,2018,244,722,25.84,.371,15.6,13.23"
"506,2018,244,723,27.07,.265,15.6,13.22"
"506,2018,244,724,27.72,.371,15.62,13.22"
"506,2018,244,725,28.32,.126,15.55,13.23"
"506,2018,244,726,28.85,.148,15.53,13.22"
"506,2018,244,727,30.18,.206,15.54,13.23"
"506,2018,244,728,32.03,.432,15.6,13.23"
"506,2018,244,729,34.34,.578,15.63,13.23"
"506,2018,244,730,36.64,.587,15.67,13.22"
"506,2018,244,731,39.28,.71,15.72,13.22"
"506,2018,244,732,42.27,.774,15.77,13.22"
"506,2018,244,733,45.66,.774,15.8,13.22"
"506,2018,244,734,49.26,.771,15.77,13.22"
"506,2018,244,735,52.92,.774,15.75,13.22"
"506,2018,244,736,56.47,.774,15.77,13.22"
"506,2018,244,737,58.58,.774,15.75,13.22"
"506,2018,244,738,58.97,.774,15.71,13.22"
"506,2018,244,739,59.4,.771,15.65,13.22"
"506,2018,244,740,61.36,.774,15.6,13.22"
"506,2018,244,741,65.34,.774,15.53,13.22"
"506,2018,244,742,71.3,.797,15.6,13.22"
"506,2018,244,743,77.7,.79,15.61,13.22"
"506,2018,244,744,83.7,.79,15.59,13.22"
"506,2018,244,745,90.8,1.274,15.67,13.21"
"506,2018,244,746,95,1.529,15.72,13.23"
"506,2018,244,747,97.8,1.549,15.78,13.21"
"506,2018,244,748,100.8,1.549,15.88,13.22"
"506,2018,244,749,103.3,1.549,15.94,13.22"
"506,2018,244,750,105.7,1.549,15.91,13.21"
"506,2018,244,751,108.3,1.549,15.92,13.21"
"506,2018,244,752,109.5,1.549,15.9,13.21"
"506,2018,244,753,109.3,1.548,15.85,13.22"
"506,2018,244,754,108.6,1.548,15.83,13.22"
"506,2018,244,755,108,1.548,15.79,13.21"
"506,2018,244,756,107.1,1.548,15.7,13.21"
"506,2018,244,757,105.6,1.548,15.75,13.21"
"506,2018,244,758,103.1,1.548,15.79,13.21"
"506,2018,244,759,100.9,1.548,15.78,13.21"
"506,2018,244,800,99.4,1.548,15.83,13.21"
"506,2018,244,801,98,1.548,15.88,13.21"
"506,2018,244,802,94.8,1.548,15.91,13.21"
"506,2018,244,803,89.3,1.548,15.9,13.21"
"506,2018,244,804,82.8,1.548,15.96,13.21"
"506,2018,244,805,77.3,1.548,15.99,13.21"
"506,2018,244,806,73,1.548,16.04,13.21"
"506,2018,244,807,69.46,1.548,16.09,13.21"
"506,2018,244,808,66.25,1.4,16.09,13.21"
"506,2018,244,809,63.96,1.219,16.09,13.21"
"506,2018,244,810,62.31,.877,16.04,13.21"
"506,2018,244,811,60.9,.748,15.99,13.21"
"506,2018,244,812,59.72,.69,15.96,13.21"
"506,2018,244,813,57.88,.181,15.86,13.21"
"506,2018,244,814,55.39,.003,15.83,13.2"
"506,2018,244,815,52.82,-.155,15.8,13.2"
"506,2018,244,816,51.1,0,15.82,13.2"
"506,2018,244,817,49.87,.026,15.84,13.21"
"506,2018,244,818,49.51,-.003,15.82,13.2"
"506,2018,244,819,49.44,-.003,15.84,13.21"
"506,2018,244,820,49.68,0,15.87,13.2"
"506,2018,244,821,50.7,.026,15.9,13.2"
"506,2018,244,822,52.48,-.206,15.8,13.21"
"506,2018,244,823,55.43,-.142,15.81,13.2"
"506,2018,244,824,59.38,.19,15.87,13.2"
"506,2018,244,825,63.38,.123,15.88,13.21"
"506,2018,244,826,67.38,.364,15.93,13.21"
